date,ageBetween20to34,ageBetween35to59,ageBetween5to19,ageGreaterThan60,ageUnder5,educationBachelorOrGreater,educationHighSchoolGraduate,geographyId,geographyName,households,incomeBelowPoverty,incomeBetween100to200,incomeBetween25to50,incomeBetween50to100,incomeGreater200,incomeLessThan25,landArea,medianIncome,myAreaIndicator,population,raceAsian,raceBlack,raceHispanic,raceNativeAmerican,raceWhite
2013-12-01,0.1729,0.241,0.2032,0.3375,0.0454,0.1172,0.7862,40055,Greer,2716,0.219,0.0358,0.4398,0.2374,0.0036,0.3731,603.7484548,36437.5158,False,6242,0.0002,0.0741,0.0449,0.0158,0.8651
2013-12-01,0.1752,0.1979,0.2892,0.1857,0.152,0.1222,0.6094,40057,Harmon,1632,0.269,0.0486,0.4155,0.1984,0.0164,0.3781,506.26823843,31174.5956,False,2756,0.0,0.0504,0.2169,0.0019,0.7308
2013-12-01,0.1551,0.1838,0.3042,0.1943,0.1627,0.195,0.8251,40059,Harper,2032,0.115,0.069,0.4214,0.3377,0.0072,0.2391,1005.30179467,42157.9665,False,3705,0.0,0.0,0.0999,0.0003,0.8999
2013-12-01,0.1832,0.2694,0.2326,0.2341,0.0808,0.1068,0.6696,40061,Haskell,6172,0.175,0.0822,0.3705,0.2542,0.0176,0.3781,602.44644375,36424.0608,False,12963,0.0023,0.0018,0.0107,0.1295,0.8556
2013-12-01,0.1743,0.2684,0.2142,0.2741,0.069,0.0965,0.7166,40063,Hughes,6184,0.259,0.074,0.3725,0.2346,0.013,0.3926,784.67631671,34606.0632,False,13737,0.0007,0.07,0.0186,0.1575,0.7532
2013-12-01,0.2047,0.2805,0.2624,0.1457,0.1067,0.1938,0.7971,40065,Jackson,11898,0.169,0.1184,0.3509,0.2926,0.0106,0.288,740.62922522,44239.1267,False,25540,0.0029,0.0428,0.1669,0.0033,0.7841
2013-12-01,0.1766,0.2757,0.2325,0.2188,0.0964,0.1072,0.7028,40067,Jefferson,3386,0.216,0.0592,0.4024,0.2341,0.0073,0.3659,754.90380534,33672.6598,False,6288,0.0,0.0039,0.0397,0.0288,0.9276
2013-12-01,0.1795,0.2576,0.2431,0.2174,0.1025,0.1396,0.6992,40069,Johnston,5211,0.221,0.0481,0.3826,0.2795,0.0099,0.3424,637.58427173,38497.4686,False,10982,0.0001,0.0192,0.0253,0.1449,0.8106
2013-12-01,0.1973,0.2771,0.2363,0.1951,0.0942,0.1795,0.8043,40071,Kay,22010,0.175,0.0867,0.3631,0.2884,0.0136,0.3307,871.17871316,41840.9371,False,45998,0.0011,0.0088,0.0444,0.0828,0.863
2013-12-01,0.1914,0.2632,0.2589,0.1719,0.1145,0.156,0.8017,40073,Kingfisher,6810,0.119,0.1462,0.3423,0.3401,0.0216,0.2179,824.71171176,52136.6007,False,15369,0.0008,0.0274,0.1107,0.0141,0.8469
2013-12-01,0.1954,0.2473,0.2625,0.2388,0.056,0.1519,0.7723,40075,Kiowa,5093,0.237,0.0749,0.3517,0.2478,0.0086,0.4079,960.53115496,35185.074,False,8954,0.0,0.0281,0.0353,0.0431,0.8935
2013-12-01,0.1965,0.2802,0.2253,0.2402,0.0579,0.1178,0.7333,40077,Latimer,5091,0.178,0.079,0.348,0.3051,0.0165,0.3025,709.89396837,44465.0356,False,11245,0.0017,0.0041,0.0111,0.1971,0.786
2013-12-01,0.1904,0.2953,0.2262,0.2152,0.0729,0.1189,0.7063,40079,Le Flore,21916,0.223,0.0712,0.3718,0.2701,0.0066,0.3488,1551.77982949,37036.0873,False,50834,0.0003,0.0154,0.0583,0.0912,0.8349
2013-12-01,0.2027,0.2974,0.2278,0.2037,0.0684,0.1126,0.7785,40081,Lincoln,15259,0.142,0.099,0.3556,0.3032,0.0158,0.2835,899.52566301,42340.1691,False,34741,0.0001,0.0045,0.0071,0.0312,0.9571
2013-12-01,0.1944,0.3074,0.2167,0.2196,0.0619,0.2157,0.8239,40083,Logan,18445,0.143,0.157,0.3138,0.2982,0.0286,0.2772,697.05673297,52795.1531,False,44621,0.0009,0.0768,0.0356,0.0151,0.8716
2013-12-01,0.1769,0.2688,0.2186,0.252,0.0837,0.1079,0.7338,40085,Love,4725,0.156,0.1057,0.3728,0.3049,0.0151,0.2616,520.86511404,44707.1479,False,9622,0.0,0.0098,0.0997,0.0311,0.8593
2013-12-01,0.1935,0.3101,0.2296,0.1984,0.0685,0.1625,0.801,40087,McClain,15376,0.113,0.1624,0.3178,0.3471,0.0143,0.2228,550.31161801,55384.9315,False,37011,0.0007,0.0014,0.0501,0.0345,0.9133
2013-12-01,0.1995,0.287,0.2422,0.1905,0.0808,0.1098,0.6965,40089,McCurtain,15824,0.239,0.0847,0.322,0.2392,0.0096,0.421,1815.93669723,34587.2576,False,32590,0.0016,0.0793,0.0308,0.1304,0.7578
2013-12-01,0.1651,0.2506,0.1865,0.3423,0.0554,0.1323,0.7198,40091,McIntosh,13462,0.2,0.0532,0.4028,0.214,0.0015,0.4042,673.91009016,29915.0993,False,20321,0.0005,0.0207,0.005,0.1679,0.8059
2013-12-01,0.1767,0.2452,0.2564,0.2269,0.0947,0.1373,0.7712,40093,Major,3662,0.124,0.1093,0.3495,0.32,0.0195,0.2703,889.29704192,47009.5363,False,7383,0.004,0.0018,0.0661,0.0115,0.9166
2013-12-01,0.1533,0.2616,0.2171,0.2784,0.0896,0.1168,0.6965,40095,Marshall,10701,0.179,0.0778,0.3854,0.3349,0.0073,0.2712,418.17284279,44659.6703,False,16735,0.0,0.0079,0.1346,0.0589,0.7985
2013-12-01,0.1856,0.2852,0.227,0.2198,0.0825,0.1218,0.7615,40097,Mayes,19968,0.181,0.0923,0.3485,0.3212,0.0042,0.3047,636.87326978,43077.2711,False,42132,0.0006,0.0009,0.0135,0.1953,0.7898
2013-12-01,0.1796,0.2805,0.2192,0.2387,0.0821,0.1501,0.7453,40099,Murray,6948,0.151,0.0756,0.4052,0.3069,0.0062,0.2868,411.36538792,41222.3715,False,13673,0.0009,0.0138,0.0282,0.078,0.8791
2013-12-01,0.1917,0.2852,0.2324,0.2145,0.0762,0.1519,0.7521,40101,Muskogee,31449,0.206,0.0659,0.3771,0.2745,0.0126,0.3578,776.82471109,38578.6299,False,71065,0.0014,0.1074,0.0438,0.1523,0.695
2013-12-01,0.1887,0.2931,0.2459,0.1861,0.0861,0.1616,0.8225,40103,Noble,5447,0.143,0.0808,0.3589,0.3209,0.0036,0.2947,683.10878766,43549.8298,False,11571,0.0,0.0051,0.0052,0.0772,0.9124
2013-12-01,0.1897,0.266,0.2228,0.246,0.0754,0.0976,0.7738,40105,Nowata,4924,0.156,0.0656,0.379,0.3329,0.0093,0.2989,552.98440502,42379.9894,False,10408,0.0,0.0417,0.0127,0.1547,0.791
2013-12-01,0.1893,0.2627,0.2321,0.231,0.0848,0.0956,0.6955,40107,Okfuskee,5282,0.273,0.0351,0.4127,0.2564,0.0039,0.3698,596.98317202,34532.8436,False,12107,0.0013,0.065,0.0136,0.196,0.7242
2013-12-01,0.1941,0.3174,0.2154,0.1834,0.0896,0.2712,0.8362,40109,Oklahoma,336469,0.176,0.1235,0.3512,0.2754,0.0326,0.2856,646.4088805,50307.7608,False,744031,0.0189,0.1446,0.148,0.015,0.6736
2013-12-01,0.2004,0.2846,0.2306,0.2181,0.0663,0.1168,0.7513,40111,Okmulgee,17768,0.214,0.0759,0.3655,0.2886,0.0067,0.3414,661.44594436,40347.515,False,39749,0.0007,0.0664,0.0163,0.151,0.7656
2013-12-01,0.18,0.2819,0.2243,0.2614,0.0524,0.1504,0.8155,40113,Osage,21153,0.165,0.1207,0.3527,0.2879,0.012,0.2839,2224.62892676,43827.0752,False,47957,0.0004,0.1248,0.0145,0.1324,0.7278
2013-12-01,0.1877,0.2708,0.2307,0.2139,0.097,0.1261,0.7701,40115,Ottawa,14110,0.205,0.0599,0.4145,0.2435,0.0084,0.3631,447.07318149,36177.4978,False,31619,0.0169,0.004,0.0341,0.1582,0.7867
2013-12-01,0.1822,0.2923,0.2345,0.2247,0.0663,0.1225,0.7951,40117,Pawnee,7587,0.165,0.0612,0.3836,0.3216,0.0134,0.3183,562.73331046,41998.876,False,16377,0.0,0.0026,0.0073,0.0896,0.9005
2013-12-01,0.2527,0.3525,0.1644,0.1718,0.0586,0.3883,0.8821,40119,Payne,34733,0.217,0.1001,0.3251,0.2586,0.0156,0.3769,638.41618883,38778.3687,False,80145,0.0262,0.0272,0.0272,0.023,0.8964
2013-12-01,0.1741,0.2987,0.1979,0.2553,0.074,0.1324,0.7609,40121,Pittsburg,23667,0.188,0.0751,0.3499,0.2764,0.0164,0.3431,1331.16573186,38503.9027,False,46414,0.0004,0.0213,0.0248,0.0984,0.855
2013-12-01,0.1967,0.3029,0.212,0.2107,0.0777,0.2286,0.7852,40123,Pontotoc,17606,0.18,0.0934,0.3543,0.251,0.0192,0.3567,696.16859909,38935.1532,False,38366,0.0038,0.0157,0.0276,0.1606,0.7923
2013-12-01,0.2003,0.2995,0.2202,0.2079,0.072,0.1539,0.7901,40125,Pottawatomie,29861,0.185,0.0852,0.3667,0.2944,0.0102,0.3229,742.17809464,40449.0432,False,70575,0.002,0.0177,0.0247,0.1054,0.8502
2013-12-01,0.1812,0.2845,0.2027,0.2609,0.0708,0.1247,0.6936,40127,Pushmataha,6265,0.239,0.0343,0.3601,0.216,0.0019,0.4699,1382.87080692,28170.842,False,11502,0.0013,0.0019,0.0095,0.1371,0.8502
2013-12-01,0.1542,0.2142,0.2842,0.2613,0.0861,0.1562,0.7912,40129,Roger Mills,2081,0.132,0.1449,0.2987,0.2974,0.0507,0.2441,1103.84787391,51381.2114,False,3718,0.0039,0.0019,0.0211,0.0744,0.8986
2013-12-01,0.1981,0.304,0.225,0.213,0.06,0.1762,0.8433,40131,Rogers,36187,0.098,0.1581,0.2875,0.3918,0.0244,0.1859,667.40734035,59703.7316,False,92015,0.0065,0.0042,0.0254,0.1078,0.8561
2013-12-01,0.1913,0.2707,0.2424,0.2257,0.07,0.121,0.7299,40133,Seminole,11795,0.241,0.0575,0.3784,0.2529,0.0083,0.3774,601.85523055,34160.2535,False,25512,0.0006,0.0267,0.0176,0.1557,0.7993
2013-12-01,0.1965,0.294,0.2316,0.2107,0.0672,0.1036,0.6963,40135,Sequoyah,18920,0.197,0.0519,0.3503,0.3125,0.0141,0.3448,676.0714869,41332.7279,False,43178,0.0016,0.0119,0.0209,0.1971,0.7686
2013-12-01,0.1758,0.2873,0.2123,0.256,0.0685,0.1687,0.7759,40137,Stephens,21417,0.155,0.1126,0.3434,0.3143,0.0146,0.2733,844.30389278,46819.6911,False,45729,0.0015,0.0095,0.0393,0.0202,0.9295
2013-12-01,0.2186,0.2497,0.3087,0.0956,0.1274,0.1706,0.6794,40139,Texas,8767,0.121,0.1052,0.3744,0.3203,0.016,0.2424,1921.20064941,46138.5679,False,20703,0.0081,0.0132,0.32,0.0031,0.6557
2013-12-01,0.168,0.2009,0.3081,0.205,0.1179,0.1328,0.6459,40141,Tillman,3960,0.259,0.0547,0.4191,0.2345,0.0007,0.4172,815.47436449,33861.1129,False,7390,0.0,0.0982,0.1318,0.0218,0.7482
2013-12-01,0.1902,0.3192,0.2206,0.1887,0.0813,0.2703,0.8536,40143,Tulsa,281257,0.158,0.1333,0.3384,0.2898,0.0352,0.2646,529.70068141,52844.3976,False,620166,0.0169,0.0945,0.1124,0.038,0.7382
2013-12-01,0.1901,0.2977,0.2305,0.2163,0.0655,0.1662,0.8256,40145,Wagoner,31983,0.115,0.1584,0.3112,0.3652,0.0196,0.2011,552.12651984,56125.1237,False,78438,0.0104,0.0265,0.0371,0.0757,0.8503
2013-12-01,0.1843,0.2879,0.2062,0.2546,0.0671,0.2514,0.8436,40147,Washington,24545,0.137,0.1232,0.3388,0.3013,0.0315,0.2749,396.00996603,48217.7274,False,51804,0.0064,0.0106,0.0357,0.0691,0.8782
2013-12-01,0.1917,0.2429,0.2729,0.2138,0.0786,0.1503,0.7996,40149,Washita,5703,0.153,0.1076,0.342,0.3058,0.0134,0.2869,923.913366,44953.3949,False,11556,0.0001,0.0045,0.0507,0.0053,0.9395
2013-12-01,0.2168,0.3192,0.1703,0.2022,0.0916,0.2028,0.8131,40151,Woods,4538,0.162,0.1334,0.297,0.3494,0.0295,0.2425,1237.9517975,49914.8299,False,7228,0.0041,0.0482,0.0143,0.0193,0.9141
2013-12-01,0.2041,0.2907,0.2262,0.1778,0.1013,0.153,0.7978,40153,Woodward,9578,0.151,0.118,0.3085,0.3439,0.0363,0.2407,1187.82340102,50385.5465,False,20788,0.0016,0.0177,0.0927,0.0139,0.8741
2013-06-01,0.1752,0.1979,0.2892,0.1857,0.152,0.1222,0.6094,40057,Harmon,1632,0.269,0.0486,0.4155,0.1984,0.0164,0.3781,506.26823843,31174.5956,False,2756,0.0,0.0504,0.2169,0.0019,0.7308
2013-06-01,0.1873,0.2879,0.2302,0.2178,0.0769,0.1216,0.7321,40049,Garvin,13143,0.163,0.0804,0.3948,0.2718,0.0154,0.3158,777.53366817,38832.0577,False,27571,0.0004,0.0131,0.0407,0.0424,0.9034
2013-06-01,0.1771,0.2146,0.2995,0.2406,0.0681,0.1627,0.7914,40043,Dewey,2440,0.141,0.0726,0.4041,0.2664,0.0224,0.3058,957.39432102,41346.5406,False,4718,0.0025,0.0035,0.0197,0.0593,0.915
2013-06-01,0.1942,0.1906,0.3302,0.1929,0.0921,0.183,0.769,40007,Beaver,2686,0.116,0.1271,0.311,0.3564,0.0162,0.2335,1736.50692338,53096.5268,False,5406,0.0,0.0032,0.1533,0.002,0.8415
2013-06-01,0.1857,0.2769,0.2359,0.2193,0.0822,0.0972,0.6924,40023,Choctaw,7478,0.255,0.0793,0.3536,0.1919,0.0049,0.4424,771.68998808,29457.8763,False,14917,0.0,0.0981,0.0104,0.1451,0.7464
2013-06-01,0.1809,0.2537,0.2664,0.2148,0.0843,0.1463,0.772,40033,Cotton,2983,0.156,0.0978,0.3666,0.3003,0.0082,0.2922,597.99337668,45556.53,False,5978,0.0022,0.0055,0.0145,0.051,0.9269
2013-06-01,0.1832,0.2694,0.2326,0.2341,0.0808,0.1068,0.6696,40061,Haskell,6172,0.175,0.0822,0.3705,0.2542,0.0176,0.3781,602.44644375,36424.0608,False,12963,0.0023,0.0018,0.0107,0.1295,0.8556
2013-06-01,0.1828,0.1367,0.3799,0.1451,0.1555,0.1579,0.6906,40025,Cimarron,1541,0.177,0.0265,0.4776,0.2467,0.0013,0.3339,1771.62476225,33318.1493,False,1715,0.0,0.0,0.1562,0.0003,0.8435
2013-06-01,0.1796,0.2805,0.2192,0.2387,0.0821,0.1501,0.7453,40099,Murray,6948,0.151,0.0756,0.4052,0.3069,0.0062,0.2868,411.36538792,41222.3715,False,13673,0.0009,0.0138,0.0282,0.078,0.8791
2013-06-01,0.2186,0.2497,0.3087,0.0956,0.1274,0.1706,0.6794,40139,Texas,8767,0.121,0.1052,0.3744,0.3203,0.016,0.2424,1921.20064941,46138.5679,False,20703,0.0081,0.0132,0.32,0.0031,0.6557
2013-06-01,0.2035,0.2824,0.2092,0.2471,0.0579,0.1022,0.7771,40035,Craig,6905,0.159,0.0754,0.4296,0.2754,0.0076,0.2594,718.94927745,42680.9525,False,14889,0.0043,0.0198,0.0106,0.17,0.7953
2013-06-01,0.1498,0.2151,0.2043,0.3456,0.0853,0.1565,0.8686,40003,Alfalfa,2809,0.176,0.0698,0.3663,0.3406,0.0363,0.2525,807.22506279,45389.8772,False,5437,0.0002,0.0469,0.0291,0.0331,0.8907
2013-06-01,0.1837,0.2805,0.2334,0.1839,0.1184,0.1363,0.7693,40011,Blaine,5515,0.199,0.0823,0.345,0.3183,0.0228,0.3102,881.85580159,44046.2943,False,11850,0.0,0.0186,0.1547,0.0836,0.7432
2013-06-01,0.2168,0.3192,0.1703,0.2022,0.0916,0.2028,0.8131,40151,Woods,4538,0.162,0.1334,0.297,0.3494,0.0295,0.2425,1237.9517975,49914.8299,False,7228,0.0041,0.0482,0.0143,0.0193,0.9141
2013-06-01,0.1592,0.1911,0.2981,0.2938,0.0578,0.1937,0.8078,40045,Ellis,2357,0.139,0.1144,0.3538,0.2979,0.0153,0.2891,1179.26702029,46626.0441,False,4080,0.0002,0.0,0.012,0.0104,0.9773
2013-06-01,0.1551,0.1838,0.3042,0.1943,0.1627,0.195,0.8251,40059,Harper,2032,0.115,0.069,0.4214,0.3377,0.0072,0.2391,1005.30179467,42157.9665,False,3705,0.0,0.0,0.0999,0.0003,0.8999
2013-06-01,0.2124,0.2817,0.2697,0.1561,0.0801,0.0989,0.6606,40001,Adair,9155,0.265,0.0312,0.3781,0.2262,0.0046,0.4319,549.86990812,29899.1192,False,22991,0.004,0.0006,0.039,0.4986,0.4577
2013-06-01,0.1767,0.2753,0.2055,0.2604,0.0821,0.1138,0.6958,40005,Atoka,6608,0.227,0.0455,0.3927,0.2405,0.0127,0.4069,964.26513226,32834.7707,False,14323,0.0002,0.0335,0.0172,0.1062,0.8429
2013-06-01,0.1664,0.2592,0.24,0.2205,0.114,0.1697,0.7624,40009,Beckham,10718,0.177,0.1148,0.327,0.3177,0.0184,0.2759,849.21582787,47107.7769,False,22691,0.0041,0.0295,0.0838,0.0187,0.864
2013-06-01,0.2025,0.3011,0.2084,0.2116,0.0763,0.1936,0.7631,40013,Bryan,21124,0.171,0.0748,0.3753,0.2649,0.0142,0.3283,911.0999593,38549.1835,False,44519,0.002,0.0101,0.0362,0.0938,0.8579
2013-06-01,0.2052,0.2596,0.253,0.1981,0.084,0.1534,0.7645,40015,Caddo,12927,0.216,0.0747,0.3828,0.2777,0.0046,0.3431,1202.855982,39624.8311,False,28984,0.0005,0.0182,0.064,0.2715,0.6457
2013-06-01,0.1884,0.3132,0.2287,0.1937,0.076,0.2201,0.8836,40017,Canadian,50319,0.093,0.1777,0.2803,0.3963,0.0303,0.1629,838.10502221,64022.5709,False,125794,0.0254,0.0183,0.0573,0.0316,0.8674
2013-06-01,0.1878,0.2912,0.2333,0.2087,0.0789,0.156,0.7798,40019,Carter,22004,0.184,0.083,0.3734,0.2846,0.0149,0.3245,803.40477455,41085.575,False,48242,0.008,0.0519,0.036,0.0634,0.8407
2013-06-01,0.2135,0.2993,0.2149,0.1944,0.078,0.2239,0.7636,40021,Cherokee,22042,0.22,0.0611,0.3594,0.2354,0.0063,0.4138,741.63949567,33753.3231,False,48268,0.0039,0.0065,0.0589,0.3586,0.5721
2013-06-01,0.1914,0.2632,0.2589,0.1719,0.1145,0.156,0.8017,40073,Kingfisher,6810,0.119,0.1462,0.3423,0.3401,0.0216,0.2179,824.71171176,52136.6007,False,15369,0.0008,0.0274,0.1107,0.0141,0.8469
2013-06-01,0.2103,0.3409,0.1953,0.1896,0.0639,0.2839,0.888,40027,Cleveland,111203,0.135,0.1615,0.3098,0.3431,0.0257,0.2117,512.70144913,57449.5377,False,272992,0.0314,0.035,0.062,0.0287,0.8429
2013-06-01,0.1941,0.2767,0.2589,0.1945,0.0758,0.1225,0.69,40029,Coal,2829,0.217,0.0454,0.389,0.2435,0.0017,0.3957,505.89834546,33613.6667,False,5831,0.0,0.0009,0.0097,0.1398,0.8495
2013-06-01,0.2166,0.3203,0.2199,0.1512,0.0921,0.1976,0.8565,40031,Comanche,51891,0.174,0.094,0.3357,0.3346,0.0126,0.2902,1016.75517685,45553.5314,False,129261,0.011,0.1519,0.0933,0.0379,0.7059
2013-06-01,0.1983,0.3069,0.2224,0.2125,0.0599,0.1181,0.7758,40037,Creek,30197,0.156,0.0962,0.3616,0.3105,0.0147,0.2862,918.45085337,43843.3715,False,70607,0.0016,0.0099,0.0152,0.0683,0.905
2013-06-01,0.2392,0.2916,0.2295,0.1484,0.0912,0.2314,0.8131,40039,Custer,13188,0.175,0.1012,0.3325,0.321,0.0175,0.2957,938.37884588,45876.9083,False,27967,0.0036,0.0204,0.1171,0.0456,0.8132
2013-06-01,0.1656,0.2707,0.1986,0.3095,0.0556,0.1323,0.7555,40041,Delaware,25085,0.228,0.0727,0.3987,0.2383,0.0204,0.3517,749.37293727,36281.4087,False,42694,0.0091,0.0004,0.0166,0.2059,0.768
2013-06-01,0.1812,0.2954,0.2251,0.2037,0.0946,0.1928,0.8187,40047,Garfield,28073,0.157,0.1003,0.3932,0.2885,0.0146,0.285,956.09792162,46178.0552,False,61659,0.0195,0.0143,0.0773,0.0069,0.882
2013-06-01,0.1982,0.3137,0.2255,0.1891,0.0734,0.1432,0.8071,40051,Grady,23374,0.164,0.1302,0.3353,0.3125,0.0106,0.2675,1035.0360805,49239.0194,False,54703,0.0007,0.0142,0.0246,0.0269,0.9336
2013-06-01,0.1729,0.2077,0.2346,0.2023,0.1825,0.1613,0.8631,40053,Grant,2581,0.128,0.0831,0.3943,0.3178,0.0128,0.2674,910.42265739,43836.9531,False,4307,0.0,0.007,0.0328,0.0017,0.9585
2013-06-01,0.1729,0.241,0.2032,0.3375,0.0454,0.1172,0.7862,40055,Greer,2716,0.219,0.0358,0.4398,0.2374,0.0036,0.3731,603.7484548,36437.5158,False,6242,0.0002,0.0741,0.0449,0.0158,0.8651
2013-06-01,0.1743,0.2684,0.2142,0.2741,0.069,0.0965,0.7166,40063,Hughes,6184,0.259,0.074,0.3725,0.2346,0.013,0.3926,784.67631671,34606.0632,False,13737,0.0007,0.07,0.0186,0.1575,0.7532
2013-06-01,0.1965,0.2802,0.2253,0.2402,0.0579,0.1178,0.7333,40077,Latimer,5091,0.178,0.079,0.348,0.3051,0.0165,0.3025,709.89396837,44465.0356,False,11245,0.0017,0.0041,0.0111,0.1971,0.786
2013-06-01,0.2047,0.2805,0.2624,0.1457,0.1067,0.1938,0.7971,40065,Jackson,11898,0.169,0.1184,0.3509,0.2926,0.0106,0.288,740.62922522,44239.1267,False,25540,0.0029,0.0428,0.1669,0.0033,0.7841
2013-06-01,0.1766,0.2757,0.2325,0.2188,0.0964,0.1072,0.7028,40067,Jefferson,3386,0.216,0.0592,0.4024,0.2341,0.0073,0.3659,754.90380534,33672.6598,False,6288,0.0,0.0039,0.0397,0.0288,0.9276
2013-06-01,0.1795,0.2576,0.2431,0.2174,0.1025,0.1396,0.6992,40069,Johnston,5211,0.221,0.0481,0.3826,0.2795,0.0099,0.3424,637.58427173,38497.4686,False,10982,0.0001,0.0192,0.0253,0.1449,0.8106
2013-06-01,0.1973,0.2771,0.2363,0.1951,0.0942,0.1795,0.8043,40071,Kay,22010,0.175,0.0867,0.3631,0.2884,0.0136,0.3307,871.17871316,41840.9371,False,45998,0.0011,0.0088,0.0444,0.0828,0.863
2013-06-01,0.1954,0.2473,0.2625,0.2388,0.056,0.1519,0.7723,40075,Kiowa,5093,0.237,0.0749,0.3517,0.2478,0.0086,0.4079,960.53115496,35185.074,False,8954,0.0,0.0281,0.0353,0.0431,0.8935
2013-06-01,0.1904,0.2953,0.2262,0.2152,0.0729,0.1189,0.7063,40079,Le Flore,21916,0.223,0.0712,0.3718,0.2701,0.0066,0.3488,1551.77982949,37036.0873,False,50834,0.0003,0.0154,0.0583,0.0912,0.8349
2013-06-01,0.1651,0.2506,0.1865,0.3423,0.0554,0.1323,0.7198,40091,McIntosh,13462,0.2,0.0532,0.4028,0.214,0.0015,0.4042,673.91009016,29915.0993,False,20321,0.0005,0.0207,0.005,0.1679,0.8059
2013-06-01,0.2027,0.2974,0.2278,0.2037,0.0684,0.1126,0.7785,40081,Lincoln,15259,0.142,0.099,0.3556,0.3032,0.0158,0.2835,899.52566301,42340.1691,False,34741,0.0001,0.0045,0.0071,0.0312,0.9571
2013-06-01,0.1944,0.3074,0.2167,0.2196,0.0619,0.2157,0.8239,40083,Logan,18445,0.143,0.157,0.3138,0.2982,0.0286,0.2772,697.05673297,52795.1531,False,44621,0.0009,0.0768,0.0356,0.0151,0.8716
2013-06-01,0.1769,0.2688,0.2186,0.252,0.0837,0.1079,0.7338,40085,Love,4725,0.156,0.1057,0.3728,0.3049,0.0151,0.2616,520.86511404,44707.1479,False,9622,0.0,0.0098,0.0997,0.0311,0.8593
2013-06-01,0.1767,0.2452,0.2564,0.2269,0.0947,0.1373,0.7712,40093,Major,3662,0.124,0.1093,0.3495,0.32,0.0195,0.2703,889.29704192,47009.5363,False,7383,0.004,0.0018,0.0661,0.0115,0.9166
2013-06-01,0.1935,0.3101,0.2296,0.1984,0.0685,0.1625,0.801,40087,McClain,15376,0.113,0.1624,0.3178,0.3471,0.0143,0.2228,550.31161801,55384.9315,False,37011,0.0007,0.0014,0.0501,0.0345,0.9133
2013-06-01,0.1995,0.287,0.2422,0.1905,0.0808,0.1098,0.6965,40089,McCurtain,15824,0.239,0.0847,0.322,0.2392,0.0096,0.421,1815.93669723,34587.2576,False,32590,0.0016,0.0793,0.0308,0.1304,0.7578
2013-06-01,0.1533,0.2616,0.2171,0.2784,0.0896,0.1168,0.6965,40095,Marshall,10701,0.179,0.0778,0.3854,0.3349,0.0073,0.2712,418.17284279,44659.6703,False,16735,0.0,0.0079,0.1346,0.0589,0.7985
2013-06-01,0.1856,0.2852,0.227,0.2198,0.0825,0.1218,0.7615,40097,Mayes,19968,0.181,0.0923,0.3485,0.3212,0.0042,0.3047,636.87326978,43077.2711,False,42132,0.0006,0.0009,0.0135,0.1953,0.7898
2013-06-01,0.1917,0.2852,0.2324,0.2145,0.0762,0.1519,0.7521,40101,Muskogee,31449,0.206,0.0659,0.3771,0.2745,0.0126,0.3578,776.82471109,38578.6299,False,71065,0.0014,0.1074,0.0438,0.1523,0.695
2013-06-01,0.1887,0.2931,0.2459,0.1861,0.0861,0.1616,0.8225,40103,Noble,5447,0.143,0.0808,0.3589,0.3209,0.0036,0.2947,683.10878766,43549.8298,False,11571,0.0,0.0051,0.0052,0.0772,0.9124
2013-06-01,0.1897,0.266,0.2228,0.246,0.0754,0.0976,0.7738,40105,Nowata,4924,0.156,0.0656,0.379,0.3329,0.0093,0.2989,552.98440502,42379.9894,False,10408,0.0,0.0417,0.0127,0.1547,0.791
2013-06-01,0.1893,0.2627,0.2321,0.231,0.0848,0.0956,0.6955,40107,Okfuskee,5282,0.273,0.0351,0.4127,0.2564,0.0039,0.3698,596.98317202,34532.8436,False,12107,0.0013,0.065,0.0136,0.196,0.7242
2013-06-01,0.1941,0.3174,0.2154,0.1834,0.0896,0.2712,0.8362,40109,Oklahoma,336469,0.176,0.1235,0.3512,0.2754,0.0326,0.2856,646.4088805,50307.7608,False,744031,0.0189,0.1446,0.148,0.015,0.6736
2013-06-01,0.2004,0.2846,0.2306,0.2181,0.0663,0.1168,0.7513,40111,Okmulgee,17768,0.214,0.0759,0.3655,0.2886,0.0067,0.3414,661.44594436,40347.515,False,39749,0.0007,0.0664,0.0163,0.151,0.7656
2013-06-01,0.18,0.2819,0.2243,0.2614,0.0524,0.1504,0.8155,40113,Osage,21153,0.165,0.1207,0.3527,0.2879,0.012,0.2839,2224.62892676,43827.0752,False,47957,0.0004,0.1248,0.0145,0.1324,0.7278
2013-06-01,0.1877,0.2708,0.2307,0.2139,0.097,0.1261,0.7701,40115,Ottawa,14110,0.205,0.0599,0.4145,0.2435,0.0084,0.3631,447.07318149,36177.4978,False,31619,0.0169,0.004,0.0341,0.1582,0.7867
2013-06-01,0.1822,0.2923,0.2345,0.2247,0.0663,0.1225,0.7951,40117,Pawnee,7587,0.165,0.0612,0.3836,0.3216,0.0134,0.3183,562.73331046,41998.876,False,16377,0.0,0.0026,0.0073,0.0896,0.9005
2013-06-01,0.2527,0.3525,0.1644,0.1718,0.0586,0.3883,0.8821,40119,Payne,34733,0.217,0.1001,0.3251,0.2586,0.0156,0.3769,638.41618883,38778.3687,False,80145,0.0262,0.0272,0.0272,0.023,0.8964
